movie_id,title,overview,genres,cast,keywords,runtime,release_year,language,vote_average,vote_count,combined_features
623409,High School Fleet Movie,"Living by the sea, protecting the sea, and journeying across the sea…They’re the BLUE MERMAIDS! Because of a shift in tectonic plates around 100 years ago, Japan lost much of its area to submergence. To preserve Japan’s territories, Coastal Cities sprung up, one after the other. Eventually, they became Marine Cities, and along with the expansion of sea-lanes to connect them, the need arose for a sizable staff to protect the seas. At the same time, maritime jobs were becoming more popular among women. Hence, the BLUE MERMAIDS had become every female student’s dream job.","['Animation', 'Action', 'Drama', 'Science Fiction']","['Shiina Natsukawa', 'Lynn', 'Ayuru Ohashi']","['school', 'military']",103,2020,ja,3.857,7,"Living by the sea, protecting the sea, and journeying across the sea…They’re the BLUE MERMAIDS! Because of a shift in tectonic plates around 100 years ago, Japan lost much of its area to submergence. To preserve Japan’s territories, Coastal Cities sprung up, one after the other. Eventually, they became Marine Cities, and along with the expansion of sea-lanes to connect them, the need arose for a sizable staff to protect the seas. At the same time, maritime jobs were becoming more popular among women. Hence, the BLUE MERMAIDS had become every female student’s dream job. ['Animation', 'Action', 'Drama', 'Science Fiction'] ['Shiina Natsukawa', 'Lynn', 'Ayuru Ohashi'] ['school', 'military']"
680193,The Unreason,"In this fun sci-fi comedy we meet Ruth and Megan, two best friends who run a vintage shop in North London. One day their lives are forever turned upside down when an abandoned time machine appears outside their shop.","['Science Fiction', 'Comedy']","['Ruth Syratt', 'Megan Stevenson']","['short film', 'sci-fi parody']",6,2020,en,7.0,2,"In this fun sci-fi comedy we meet Ruth and Megan, two best friends who run a vintage shop in North London. One day their lives are forever turned upside down when an abandoned time machine appears outside their shop. ['Science Fiction', 'Comedy'] ['Ruth Syratt', 'Megan Stevenson'] ['short film', 'sci-fi parody']"
630766,A Night of Horror: Nightmare Radio,Rod leads a radio show dedicated to horror. Until suddenly the announcer begins to receive strange calls from a child who desperately asks for help. At first thinks that it is a bad joke until he discovers that this is not the case. These calls hide a dark secret…,['Horror'],"['Clara Kovacic', 'James Wright', 'Michelle Costello']",[],100,2020,en,5.77,122,"Rod leads a radio show dedicated to horror. Until suddenly the announcer begins to receive strange calls from a child who desperately asks for help. At first thinks that it is a bad joke until he discovers that this is not the case. These calls hide a dark secret… ['Horror'] ['Clara Kovacic', 'James Wright', 'Michelle Costello'] []"
678945,Unearth,"The relationship between two neighboring farm families are strained when one of them chooses to lease their land to an oil and gas company. In the midst of growing tension, the land is drilled, and something long dormant and terrifying, deep beneath the earth's surface is released. ""Unearth"" is about the horrifying repercussions sown by short-sighted decisions, and what our children reap from our actions.",['Horror'],"['Adrienne Barbeau', 'Marc Blucas', 'P.J. Marshall']",[],94,2020,en,3.9,31,"The relationship between two neighboring farm families are strained when one of them chooses to lease their land to an oil and gas company. In the midst of growing tension, the land is drilled, and something long dormant and terrifying, deep beneath the earth's surface is released. ""Unearth"" is about the horrifying repercussions sown by short-sighted decisions, and what our children reap from our actions. ['Horror'] ['Adrienne Barbeau', 'Marc Blucas', 'P.J. Marshall'] []"
775344,Coronavirus,A tale about a family exposed to the virus during the COVID-19 pandemic lock down in India.,['Drama'],"['Keshav Deepak', 'Srikanth Iyengar']",[],83,2020,te,0.0,0,"A tale about a family exposed to the virus during the COVID-19 pandemic lock down in India. ['Drama'] ['Keshav Deepak', 'Srikanth Iyengar'] []"
735182,Ram Singh Charlie,"An avalanche hits Ramsingh's life when his bread and butter as a Charlie Chaplin impersonator comes to a halt. With this sudden dip in his life, will he be able to walk the tightrope between responsibility & passion?","['Drama', 'Comedy']","['Kumud Mishra', 'Divya Dutta', 'Akarsh Khurana']",[],97,2020,hi,7.667,6,"An avalanche hits Ramsingh's life when his bread and butter as a Charlie Chaplin impersonator comes to a halt. With this sudden dip in his life, will he be able to walk the tightrope between responsibility & passion? ['Drama', 'Comedy'] ['Kumud Mishra', 'Divya Dutta', 'Akarsh Khurana'] []"
656949,Fabrizio De André e PFM - Il concerto ritrovato,This documentary explores the partnership between the prolific singer-songwriter and pioneering rock band — and their historic 1979 Genoa concert.,"['Documentary', 'Music']","['Fabrizio De Andrè', 'Dori Ghezzi', 'Franz Di Cioccio']",[],105,2020,it,7.6,19,"This documentary explores the partnership between the prolific singer-songwriter and pioneering rock band — and their historic 1979 Genoa concert. ['Documentary', 'Music'] ['Fabrizio De Andrè', 'Dori Ghezzi', 'Franz Di Cioccio'] []"
575448,Malmkrog,"Among the guests who come to the mansion of aristocratic landowner Nikolai over Christmas are a politician, a young countess, and a general with his wife. They dine and discuss topics such as progress and morality. As the debate becomes more heated, cultural differences become increasingly apparent.","['History', 'Drama']","['Agathe Bosch', 'Ugo Broussot', 'Marina Palii']",[],200,2020,ro,6.8,38,"Among the guests who come to the mansion of aristocratic landowner Nikolai over Christmas are a politician, a young countess, and a general with his wife. They dine and discuss topics such as progress and morality. As the debate becomes more heated, cultural differences become increasingly apparent. ['History', 'Drama'] ['Agathe Bosch', 'Ugo Broussot', 'Marina Palii'] []"
1030051,Change,"Amid disconnection and almost painful solitude in the face of the mounting horrors of COVID-19, a blocked musician discovers a ray of hope.",['Drama'],"['Jaren Mitchell', 'Jamie Neumann']",[],13,2020,en,0.0,0,"Amid disconnection and almost painful solitude in the face of the mounting horrors of COVID-19, a blocked musician discovers a ray of hope. ['Drama'] ['Jaren Mitchell', 'Jamie Neumann'] []"
638706,Hannah Gadsby: Douglas,"Hannah Gadsby returns for her second special and digs deep into the complexities of popularity, identity, and her most unusual dog park encounter.",['Comedy'],['Hannah Gadsby'],['stand-up comedy'],72,2020,en,7.2,80,"Hannah Gadsby returns for her second special and digs deep into the complexities of popularity, identity, and her most unusual dog park encounter. ['Comedy'] ['Hannah Gadsby'] ['stand-up comedy']"
946942,Lovers on the Street,"Social distancing makes couples like Toey and Ammy temporarily unable to meet. With nostalgia, Toey looks at Google Street View at Ammy's house. But then she encountered something unexpected... That's a picture of Ammy holding hands with another woman!",['Drama'],"['Chayanit Chansangavej', 'Kemisara Paladesh', 'Kandis Wanaroon']",[],26,2020,th,0.0,0,"Social distancing makes couples like Toey and Ammy temporarily unable to meet. With nostalgia, Toey looks at Google Street View at Ammy's house. But then she encountered something unexpected... That's a picture of Ammy holding hands with another woman! ['Drama'] ['Chayanit Chansangavej', 'Kemisara Paladesh', 'Kandis Wanaroon'] []"
772667,Withdrawal,"Withdrawl is a surreal drama that tells the story of David, a young gay man who locks himself in his apartment after his boyfriend breaks up with him due to his long-term addiction to prescription pain killers. As David suffers through his isolation with his stuffed squirrel Alvober as his only companion, he falls deep into his mind and unlocks the secret to his addiction.","['Drama', 'Horror']","['Lyralen Kaye', 'Antoni Porowski', 'Evan Powell']",[],15,2020,en,0.0,0,"Withdrawl is a surreal drama that tells the story of David, a young gay man who locks himself in his apartment after his boyfriend breaks up with him due to his long-term addiction to prescription pain killers. As David suffers through his isolation with his stuffed squirrel Alvober as his only companion, he falls deep into his mind and unlocks the secret to his addiction. ['Drama', 'Horror'] ['Lyralen Kaye', 'Antoni Porowski', 'Evan Powell'] []"
749338,Mariah Carey: The Live Debut - 1990,"Mariah Carey's debut showcase at New York City's Tatou Club on October 22, 1990",['Music'],['Mariah Carey'],[],17,2020,en,1.0,2,"Mariah Carey's debut showcase at New York City's Tatou Club on October 22, 1990 ['Music'] ['Mariah Carey'] []"
744085,The Speed of Time,Johnny Killfire must go back in time and team up with his former self to stop the TimeBorgs from getting their hands on an app that breaks the space-time continuum by delivering pizzas into the past...before they were even ordered.,['Comedy'],"['John Hennigan', 'Sean Marquette', 'Alex Jennings']",[],13,2020,en,5.0,2,"Johnny Killfire must go back in time and team up with his former self to stop the TimeBorgs from getting their hands on an app that breaks the space-time continuum by delivering pizzas into the past...before they were even ordered. ['Comedy'] ['John Hennigan', 'Sean Marquette', 'Alex Jennings'] []"
761904,Container,A strong friendship is formed between five unaccompanied refugee boys who live inside a shipping container in a refugee camp in Greece.,['Documentary'],[],[],18,2020,en,0.0,0,A strong friendship is formed between five unaccompanied refugee boys who live inside a shipping container in a refugee camp in Greece. ['Documentary'] [] []
746047,Christmas in Evergreen: Bells Are Ringing,"As Michelle’s wedding approaches, Hannah steps up to help finish the launch of the new Evergreen museum while questioning her relationship and future with Elliot.","['Romance', 'TV Movie']","['Holly Robinson Peete', 'Colin Lawrence', 'Rukiya Bernard']","['holiday', 'wedding', 'christmas']",85,2020,en,5.656,32,"As Michelle’s wedding approaches, Hannah steps up to help finish the launch of the new Evergreen museum while questioning her relationship and future with Elliot. ['Romance', 'TV Movie'] ['Holly Robinson Peete', 'Colin Lawrence', 'Rukiya Bernard'] ['holiday', 'wedding', 'christmas']"
748912,The Departure,"Morocco, 2004. Adil, aged 11, spends the summer playing with his friends and waiting for his idol, Olympic runner Hicham El Guerrouj, to compete in his last Games. The arrival of his father and older brother from France for a few days will mark him forever.",['Drama'],"['Ayman Rachdane', 'Fatima Attif', 'Youness El Khalfaoui']","['immigration', 'morocco', 'family', 'childhood']",24,2020,fr,8.2,4,"Morocco, 2004. Adil, aged 11, spends the summer playing with his friends and waiting for his idol, Olympic runner Hicham El Guerrouj, to compete in his last Games. The arrival of his father and older brother from France for a few days will mark him forever. ['Drama'] ['Ayman Rachdane', 'Fatima Attif', 'Youness El Khalfaoui'] ['immigration', 'morocco', 'family', 'childhood']"
689687,Monster SeaFood Wars,"Yuta, a young master at the Tsukiji Fish Market, accidentally drops his meal of mixed seafood into the Sumida River. Some time afterwards a gigantic mutated squid monster arises from the depths and begins to wreak havoc upon an awe-stricken Tokyo. Attempts by the Japan Self-Defense Forces to stop the creature prove futile. As it seems things couldn’t get any worse an enormous mutant octopus monster emerges from the deep and heads into a clash of the titans with the gargantuan squid! As a last ditch effort, the government forms the “Seafood Monster Attack Team (SMAT)” and an all-new plan of attack is immediately put into action. But just as the tide appears to be turning in humanity’s favor, a colossal crab monster appears, joining in the Monster Seafood Wars and plunging the world into culinary chaos…","['Action', 'Comedy', 'Science Fiction']","['Keisuke Ueda', 'Ayano Christie Yoshida', 'Yūya Asato']",['kaiju'],84,2020,ja,5.2,8,"Yuta, a young master at the Tsukiji Fish Market, accidentally drops his meal of mixed seafood into the Sumida River. Some time afterwards a gigantic mutated squid monster arises from the depths and begins to wreak havoc upon an awe-stricken Tokyo. Attempts by the Japan Self-Defense Forces to stop the creature prove futile. As it seems things couldn’t get any worse an enormous mutant octopus monster emerges from the deep and heads into a clash of the titans with the gargantuan squid! As a last ditch effort, the government forms the “Seafood Monster Attack Team (SMAT)” and an all-new plan of attack is immediately put into action. But just as the tide appears to be turning in humanity’s favor, a colossal crab monster appears, joining in the Monster Seafood Wars and plunging the world into culinary chaos… ['Action', 'Comedy', 'Science Fiction'] ['Keisuke Ueda', 'Ayano Christie Yoshida', 'Yūya Asato'] ['kaiju']"
605499,Monsoon,"Kit can’t remember much of his native Vietnam. When he returns to the Land of the Golden Star for the first time in over thirty years, he takes in his local surroundings as any Western tourist would, and the environment is as exotic as the language is incomprehensible. The aim of Kit’s travels – to find a place to scatter his parents’ ashes – thus becomes part of a journey back to his roots and to the discovery of his identity, which external circumstances have rendered ambiguous and complex.","['Drama', 'Romance']","['Henry Golding', 'Parker Sawyers', 'David Tran']",[],85,2020,en,5.351,37,"Kit can’t remember much of his native Vietnam. When he returns to the Land of the Golden Star for the first time in over thirty years, he takes in his local surroundings as any Western tourist would, and the environment is as exotic as the language is incomprehensible. The aim of Kit’s travels – to find a place to scatter his parents’ ashes – thus becomes part of a journey back to his roots and to the discovery of his identity, which external circumstances have rendered ambiguous and complex. ['Drama', 'Romance'] ['Henry Golding', 'Parker Sawyers', 'David Tran'] []"
744950,Inn Love by Christmas,"Mandy Leeds, a successful young woman living in Miami, is climbing her way up the corporate ladder in the hotel industry. Though she doesn’t get back to her small northern hometown much, this year her Gram is able to finally convince her to come home for Christmas. Mandy has another reason too – the quaint local inn is for sale, and she wants to acquire it for her company. With her eyes on the prize, Mandy travels back home but on her way there, she runs into Lucas Menzino—her high school rival—who also has his eye on the inn as well.","['Romance', 'TV Movie']","['Jonna Walsh', 'Jesse Hutch', 'Jayne Eastwood']","['holiday', 'christmas']",80,2020,en,5.9,20,"Mandy Leeds, a successful young woman living in Miami, is climbing her way up the corporate ladder in the hotel industry. Though she doesn’t get back to her small northern hometown much, this year her Gram is able to finally convince her to come home for Christmas. Mandy has another reason too – the quaint local inn is for sale, and she wants to acquire it for her company. With her eyes on the prize, Mandy travels back home but on her way there, she runs into Lucas Menzino—her high school rival—who also has his eye on the inn as well. ['Romance', 'TV Movie'] ['Jonna Walsh', 'Jesse Hutch', 'Jayne Eastwood'] ['holiday', 'christmas']"
659699,Delete History,"In a provincial suburb, three neighbours come to terms with the consequences of the new world of social media. Marie, who lives off her husband’s family allowance, is afraid of losing her son’s respect because of a sex tape. Bertrand can’t say no to advertising calls and is fighting to protect his daughter, who is being bullied online. Christine, after losing everything because of her addiction to TV series, wonders why her rating as an Uber driver is not taking off. These three lone fighters are incapable of finding a solution to their problems on their own — until they join forces to declare war on the tech giants.",['Comedy'],"['Blanche Gardin', 'Denis Podalydès', 'Corinne Masiero']",[],110,2020,fr,4.958,240,"In a provincial suburb, three neighbours come to terms with the consequences of the new world of social media. Marie, who lives off her husband’s family allowance, is afraid of losing her son’s respect because of a sex tape. Bertrand can’t say no to advertising calls and is fighting to protect his daughter, who is being bullied online. Christine, after losing everything because of her addiction to TV series, wonders why her rating as an Uber driver is not taking off. These three lone fighters are incapable of finding a solution to their problems on their own — until they join forces to declare war on the tech giants. ['Comedy'] ['Blanche Gardin', 'Denis Podalydès', 'Corinne Masiero'] []"
836498,Riuh,"Riuh tells the story of a group of residents in an alley in the corner of Jakarta who were given socialization to be aware of the virus. Although this pandemic has claimed many victims, there are still a number of parties who doubt the existence of this virus that spreads, one of which is through touch.","['Drama', 'Comedy']","['Lily Supardi', 'Maryam Supraba', 'Putri Ayudya']",[],27,2020,id,0.0,0,"Riuh tells the story of a group of residents in an alley in the corner of Jakarta who were given socialization to be aware of the virus. Although this pandemic has claimed many victims, there are still a number of parties who doubt the existence of this virus that spreads, one of which is through touch. ['Drama', 'Comedy'] ['Lily Supardi', 'Maryam Supraba', 'Putri Ayudya'] []"
668201,Imported Groom,"The life of local businessman Cibulkis turns upside down when his daughter Kotryna introduces him to her fiancee Fransua, as the ultra-conservative father did not expect his son-in-law to be of African American origin.","['Comedy', 'Romance']","['Mindaugas Capas', 'Gabrielė Martirosian', 'Felipe Gabriel Xavier']",[],0,2020,lt,0.0,0,"The life of local businessman Cibulkis turns upside down when his daughter Kotryna introduces him to her fiancee Fransua, as the ultra-conservative father did not expect his son-in-law to be of African American origin. ['Comedy', 'Romance'] ['Mindaugas Capas', 'Gabrielė Martirosian', 'Felipe Gabriel Xavier'] []"
640196,Signal 100,"A group of high school students are forced into a game where they are hypnotized to commit suicide on an unknown command. Where no one is safe from a sudden death, how can they avoid their fates?","['Drama', 'Horror', 'Thriller']","['Kanna Hashimoto', 'Yuta Koseki', 'Toshiki Seto']","['mind control', 'high school', 'suicide', 'hypnosis', 'revenge', 'based on manga', 'high school teacher', 'death match', 'high school sweetheart', 'japanese high school', 'death game']",88,2020,ja,5.7,13,"A group of high school students are forced into a game where they are hypnotized to commit suicide on an unknown command. Where no one is safe from a sudden death, how can they avoid their fates? ['Drama', 'Horror', 'Thriller'] ['Kanna Hashimoto', 'Yuta Koseki', 'Toshiki Seto'] ['mind control', 'high school', 'suicide', 'hypnosis', 'revenge', 'based on manga', 'high school teacher', 'death match', 'high school sweetheart', 'japanese high school', 'death game']"
344031,Console Wars,"In 1990, SEGA, a fledgling arcade company assembled a team of misfits to take on the greatest video game company in the world, Nintendo. It was a once-in-a-lifetime, no-holds-barred conflict that pit brother against brother, kids against grownups, Sonic against Mario, and uniquely American capitalism against centuries-old Japanese tradition. For the first time ever, the men and women who fought on the front lines for Sega and Nintendo discuss this battle that defined a generation.",['Documentary'],"['Howard Phillips', 'Shinobu Toyoda', 'Paul Rioux']","['video game', 'commercial', 'nintendo', 'marketing', 'sega']",93,2020,en,7.105,81,"In 1990, SEGA, a fledgling arcade company assembled a team of misfits to take on the greatest video game company in the world, Nintendo. It was a once-in-a-lifetime, no-holds-barred conflict that pit brother against brother, kids against grownups, Sonic against Mario, and uniquely American capitalism against centuries-old Japanese tradition. For the first time ever, the men and women who fought on the front lines for Sega and Nintendo discuss this battle that defined a generation. ['Documentary'] ['Howard Phillips', 'Shinobu Toyoda', 'Paul Rioux'] ['video game', 'commercial', 'nintendo', 'marketing', 'sega']"
787638,In Concert at The Hollywood Bowl: Musicals and the Movies,"Dive into the love affair between Hollywood and Broadway in this episode celebrating classic songs from Broadway musicals and classic cinema. Enjoy selections from Leonard Bernstein’s love letter to New York City, ""On the Town,"" performed by Sutton Foster and Brian Stokes Mitchell.",[],"['Gustavo Dudamel', 'Kristin Chenoweth', 'Audra McDonald']",[],55,2020,en,10.0,1,"Dive into the love affair between Hollywood and Broadway in this episode celebrating classic songs from Broadway musicals and classic cinema. Enjoy selections from Leonard Bernstein’s love letter to New York City, ""On the Town,"" performed by Sutton Foster and Brian Stokes Mitchell. [] ['Gustavo Dudamel', 'Kristin Chenoweth', 'Audra McDonald'] []"
518593,Horse Julius and Big Horse Racing,"Wait: the talking horse Julius fell in love! And this time everything is serious – he asks for a hand, that is, the hooves of a royal mare named the Star of the East from Sultan Rashid. But only a person of royal blood can woo a mare of royal blood.Julius turns to the prince of Kiev for help, but is refused. But our groom does not intend to give up love. He kidnaps the prince and forcibly takes him to the sultan for matchmaking. And the heroes also have a business in the eastern side. All will converge on the big races where the winner takes it all.","['Animation', 'Adventure']","['Sergey Makovetskiy', 'Sergey Burunov', 'Dmitry Vysotsky']",[],77,2020,ru,4.885,13,"Wait: the talking horse Julius fell in love! And this time everything is serious – he asks for a hand, that is, the hooves of a royal mare named the Star of the East from Sultan Rashid. But only a person of royal blood can woo a mare of royal blood.Julius turns to the prince of Kiev for help, but is refused. But our groom does not intend to give up love. He kidnaps the prince and forcibly takes him to the sultan for matchmaking. And the heroes also have a business in the eastern side. All will converge on the big races where the winner takes it all. ['Animation', 'Adventure'] ['Sergey Makovetskiy', 'Sergey Burunov', 'Dmitry Vysotsky'] []"
585744,Slalom,"15 year-old Lyz, a high school student in the French Alps, has been accepted to a highly selective ski club whose aim is to train future professional athletes. Taking a chance on his new recruit, Fred, ex-champion turned coach, decides to make Lyz his shining star regardless of her lack of experience. Under his influence, Lyz will have to endure more than the physical and emotional pressure of the training. Will Lyz’s determination help her escape his grip?",['Drama'],"['Noée Abita', 'Jérémie Renier', 'Marie Denarnaud']","['sexual abuse', 'alcohol', 'drug use', 'snow skiing']",92,2020,fr,6.6,128,"15 year-old Lyz, a high school student in the French Alps, has been accepted to a highly selective ski club whose aim is to train future professional athletes. Taking a chance on his new recruit, Fred, ex-champion turned coach, decides to make Lyz his shining star regardless of her lack of experience. Under his influence, Lyz will have to endure more than the physical and emotional pressure of the training. Will Lyz’s determination help her escape his grip? ['Drama'] ['Noée Abita', 'Jérémie Renier', 'Marie Denarnaud'] ['sexual abuse', 'alcohol', 'drug use', 'snow skiing']"
734280,Midnight at the Magnolia,Longtime friends and local radio hosts Maggie and Jack fake it as a couple for their families and listeners in hopes of getting their show syndicated.,"['Romance', 'Comedy', 'TV Movie']","['Natalie Hall', 'Evan Williams', 'Alison Brooks']","[""new year's eve"", 'holiday', 'lying', 'friends in love', 'radio host', 'pretend relationship']",87,2020,en,6.248,236,"Longtime friends and local radio hosts Maggie and Jack fake it as a couple for their families and listeners in hopes of getting their show syndicated. ['Romance', 'Comedy', 'TV Movie'] ['Natalie Hall', 'Evan Williams', 'Alison Brooks'] [""new year's eve"", 'holiday', 'lying', 'friends in love', 'radio host', 'pretend relationship']"
653583,Summer White,"Rodrigo is a solitary teenager, a king in the private world he shares with his mother. Things change when she takes her new boyfriend home to live. He must decide if he fights for his throne and crushes the happiness of the person he loves the most.",['Drama'],"['Adrián Rossi', 'Sophie Alexander-Katz', 'Fabián Corres']",[],85,2020,es,6.3,13,"Rodrigo is a solitary teenager, a king in the private world he shares with his mother. Things change when she takes her new boyfriend home to live. He must decide if he fights for his throne and crushes the happiness of the person he loves the most. ['Drama'] ['Adrián Rossi', 'Sophie Alexander-Katz', 'Fabián Corres'] []"
774579,Die Hexenprinzessin,"Amalindis, the first-born of the two royal twins, is dutiful and agrees to marry Prince Tanka. Zottelhaube, on the other hand, the second-born, does not feel connected to her nobility, but to the great outdoors and a wolf - and lives in the forest. Suddenly, three witches kidnap Amalindis, as the first-born can be a witch herself. The witches see this as a prerequisite for the eldest of them being able to rejuvenate herself in order to survive: she will slip into the body of Amalindis for the next solar eclipse! ""Zottel"" suspects that time is running out before this transformation. Reluctant to go with Tanka, who is determined to accompany her, she sets off on the dangerous journey to rescue her sister. She has no idea that she, of all people, will fall in love in the process. And she has no idea that it will soon be in question who is actually the first-born and therefore the one with powerful witchy abilities.",['Fantasy'],"['Charlotte Krause', 'Zoë Pastelle Holthuizen', 'Jerry Hoffmann']","['witch', 'princess', 'wolf', 'fairy tale']",90,2020,de,6.143,7,"Amalindis, the first-born of the two royal twins, is dutiful and agrees to marry Prince Tanka. Zottelhaube, on the other hand, the second-born, does not feel connected to her nobility, but to the great outdoors and a wolf - and lives in the forest. Suddenly, three witches kidnap Amalindis, as the first-born can be a witch herself. The witches see this as a prerequisite for the eldest of them being able to rejuvenate herself in order to survive: she will slip into the body of Amalindis for the next solar eclipse! ""Zottel"" suspects that time is running out before this transformation. Reluctant to go with Tanka, who is determined to accompany her, she sets off on the dangerous journey to rescue her sister. She has no idea that she, of all people, will fall in love in the process. And she has no idea that it will soon be in question who is actually the first-born and therefore the one with powerful witchy abilities. ['Fantasy'] ['Charlotte Krause', 'Zoë Pastelle Holthuizen', 'Jerry Hoffmann'] ['witch', 'princess', 'wolf', 'fairy tale']"
674129,Classic Albums: Tears for Fears - Songs From the Big Chair,"A documentary that explores the creation of the seminal, second album by Tears for Fears. Songs from the Big Chair took the gothic synth-pop foundations of the band and combined them with arena-ready anthems, leading to critical acclaim and three international hit singles, Mothers Talk, Shout and Everybody Wants to Rule the World.","['Music', 'Documentary', 'TV Movie']","['Roland Orzabal', 'Curt Smith', 'Ian Stanley']","['synth-pop', 'british new wave', 'new romanticism']",59,2020,en,7.7,3,"A documentary that explores the creation of the seminal, second album by Tears for Fears. Songs from the Big Chair took the gothic synth-pop foundations of the band and combined them with arena-ready anthems, leading to critical acclaim and three international hit singles, Mothers Talk, Shout and Everybody Wants to Rule the World. ['Music', 'Documentary', 'TV Movie'] ['Roland Orzabal', 'Curt Smith', 'Ian Stanley'] ['synth-pop', 'british new wave', 'new romanticism']"
670702,Krauses Umzug,Horst Krause tries to successfully couple his young cook.,"['Comedy', 'TV Movie', 'Drama']","['Horst Krause', 'Carmen-Maja Antoni', 'Angelika Böttiger']",[],89,2020,de,10.0,1,"Horst Krause tries to successfully couple his young cook. ['Comedy', 'TV Movie', 'Drama'] ['Horst Krause', 'Carmen-Maja Antoni', 'Angelika Böttiger'] []"
708336,Return of the Tooth Fairy,"The Tooth Fairy is back. 15 years after the events of the first movie, Corey, now grown up but mentally scarred has gone to a class reunion. However, the Tooth Fairy is back, and this time - You better have flossed properly.",['Horror'],"['Jake Watkins', 'Katie McKenna', 'Gus Fithen']",[],91,2020,en,6.461,855,"The Tooth Fairy is back. 15 years after the events of the first movie, Corey, now grown up but mentally scarred has gone to a class reunion. However, the Tooth Fairy is back, and this time - You better have flossed properly. ['Horror'] ['Jake Watkins', 'Katie McKenna', 'Gus Fithen'] []"
746596,FREYA,A young woman attempts to regain control of her body in a future where social media and the State operate as one.,"['Science Fiction', 'Drama']","['Rhona Rees', 'Elysia Rotaru', 'Nhi Do']","['technology', 'miscarriage', 'authoritarianism', 'abortion', 'single woman']",16,2020,en,2.3,3,"A young woman attempts to regain control of her body in a future where social media and the State operate as one. ['Science Fiction', 'Drama'] ['Rhona Rees', 'Elysia Rotaru', 'Nhi Do'] ['technology', 'miscarriage', 'authoritarianism', 'abortion', 'single woman']"
729443,Point and Line to Plane,"A young woman attempts to extract meaning from an intense loss as she encounters signs in her daily life and through the art of Hilma af Klint and Wassily Kandinsky. Point and Line to Plane portrays the phenomenon of magical thinking endured during an individual’s journey to process, heal and document a period of mourning.",['Drama'],"['Deragh Campbell', 'Melanie J. Scheiner', 'Chingiz Osmanov']","['grief', 'art', 'mourning', 'short film']",17,2020,en,5.0,2,"A young woman attempts to extract meaning from an intense loss as she encounters signs in her daily life and through the art of Hilma af Klint and Wassily Kandinsky. Point and Line to Plane portrays the phenomenon of magical thinking endured during an individual’s journey to process, heal and document a period of mourning. ['Drama'] ['Deragh Campbell', 'Melanie J. Scheiner', 'Chingiz Osmanov'] ['grief', 'art', 'mourning', 'short film']"
649392,Rev,A young thief with a history of grand theft auto becomes an informant and helps police bring down a criminal enterprise involved in the smuggling of hundreds of exotic super cars.,"['Action', 'Drama']","['Sam Asante', 'Sebastian Deery', 'Francisca Dennis']",[],91,2020,en,6.028,72,"A young thief with a history of grand theft auto becomes an informant and helps police bring down a criminal enterprise involved in the smuggling of hundreds of exotic super cars. ['Action', 'Drama'] ['Sam Asante', 'Sebastian Deery', 'Francisca Dennis'] []"
685632,"Yayoi, March: 30 Years That I Loved You","Story depicts the life and love of Yayoi Yuki (Haru) and Taro Yamada (Ryo Narita) over a 30 year period.  As high school students, Yayoi Yuki and Taro Yamada deal with their friend Sakura Watanabe (Hana Sugisaki) passing away from an illness. Yayoi Yuki and Taro Yamada have feelings for each other, but they hide those feelings and live different lives. While they live their own lives, they go through meaningful events like marriage, having children, divorce, and losing a family member in a disaster. Throughout all of this, Yayoi Yuki and Taro Yamada are always there for each other.",['Romance'],"['Haru', 'Ryo Narita', 'Hana Sugisaki']",[],110,2020,ja,7.0,3,"Story depicts the life and love of Yayoi Yuki (Haru) and Taro Yamada (Ryo Narita) over a 30 year period.  As high school students, Yayoi Yuki and Taro Yamada deal with their friend Sakura Watanabe (Hana Sugisaki) passing away from an illness. Yayoi Yuki and Taro Yamada have feelings for each other, but they hide those feelings and live different lives. While they live their own lives, they go through meaningful events like marriage, having children, divorce, and losing a family member in a disaster. Throughout all of this, Yayoi Yuki and Taro Yamada are always there for each other. ['Romance'] ['Haru', 'Ryo Narita', 'Hana Sugisaki'] []"
737322,Killer Workout,"As personal trainer Joy tries to find purpose in working with her classist, racist clients, she's plagued by unrelenting, vivid fantasies of brutally murdering said clientele.","['Comedy', 'Drama', 'Horror']","['Nina Kassa', 'Tiffan Borelli', 'Gayle Samuels']",[],11,2020,en,6.0,1,"As personal trainer Joy tries to find purpose in working with her classist, racist clients, she's plagued by unrelenting, vivid fantasies of brutally murdering said clientele. ['Comedy', 'Drama', 'Horror'] ['Nina Kassa', 'Tiffan Borelli', 'Gayle Samuels'] []"
739617,Apnoe,"Grey house facades roll by like monstrous walls. Numerous identical windows, creating lines of lights as they pass by steadily. The bike courier Michel pushes through crowded streets of a dystopian city of the future. On behalf of the monopoly Clinair, he delivers oxygen tanks that are now necessary.","['Drama', 'Science Fiction']","['Ariel Nil Levy', 'Robert Hunger-Bühler', 'Anne Müller']",[],22,2020,de,0.0,0,"Grey house facades roll by like monstrous walls. Numerous identical windows, creating lines of lights as they pass by steadily. The bike courier Michel pushes through crowded streets of a dystopian city of the future. On behalf of the monopoly Clinair, he delivers oxygen tanks that are now necessary. ['Drama', 'Science Fiction'] ['Ariel Nil Levy', 'Robert Hunger-Bühler', 'Anne Müller'] []"
